score,content
2, game pretty good gacha bad major problems poor controls settings fix invert anytime minimize app completely reboots takes forever back accidentally answer text reboot look complete reboot horrible phone call middle reboot 
2, frustrating try fight dvalin becausei graphic issues whenever dvalin appears return cannot clear long shot quest cannot see character dvalin quest graphic issues issue fighting cryo ice element slimes everytime fight game massive slowdown cannot complete lost book quest hope upcoming updates fix issues 
2, game pretty fun single player experience quests hit stamina wall resin game poorly monetized mobile game getting new chatacters expensive due fact costs around dollars star pity getting new character takes almost months worth resin order build usable level 
2, game almost unplayable know specific pixels game nasty habit completely disconnecting internet connection phone causing game error reconnect every time fight enemies latency literally damage good looking game waiting right unplayable network issues 
2, game great hard better character gameplay easier known cannot crossplay different regions downloaded phone pc sucks cannot play friends help european serveri stuck american server ping better grind european server play friends download think crossplay single player fine 
2, first everything star end extremely gated collecting materials chore spend hour running around map endlessly time route actual materials coins xp require wait resin game play tied spend resin takes minute fine enjoy graphic bother spend money 
2, game good buti rating perspective completionist regard game flawed ongoing bug anemoculus collected registering meaning hardlocked maxing statues anemoculus incredible frustration spend vast majority gameplay methodically collecting marking map grid system etc edit geoculus bug fixed restarting anemo bugged 
2, first fun game progress later game resin system appear resin system limiting basically stuck cannot upgrade weapon cannot upgrade character etc probably leave game soon grind crazy initial stage almost impossible stay fp user torture genshin impact resin impact 
2, great game beautiful graphic storyline substance decent mediocre cooperative option depending much like play ruins whole experience whenyou knee deep genshin impact resin system absolutely atrocious limits progression upgrade character mile differentiates whaler fp middle course goldf dolphins resin system bad absolutely amazing game lot man resin knee capper clarify adventure rank spend bit money game speaking ass resin system garbage 
2, begin wanted like game unfortunately many small issues first minute continue first option settings available right away unlock lackluster second please put lock feature third please let adjust control placements movement pad almost awkwardly far towards center picking items requires pressing button middle screen annoying 
2, game fantastic starting grinds absolute halt play first days barely progress roadblocks start showing resin system needing enough money xp books materials upgrade character eventually able progress using keys unlocked dailies days deceptive best manipulative worst gacha rates developers tweak good press sour 
2, truly evidence popularity suggest greatness game absolutely beautiful nothing substance story boring unskippable little significance exploration need field food necessary progress game enhancing gear feels like annoying obstacle keep progressing perhaps irritating clunky transition activity swimming climbing etc back walking combat timed challenges fact almost like climbing time challenges showcasing terrible game guessing player wants climb player climb irritating normal exploration well since randomly climb trees reason mention gacha rates abysmali play like gambling free resources say like game plan play daily complete utter lie 
2, fin wished stormterrors lair safely say early gameplay absolute blast however game fundamental flaws ruin mid late game game relies heavily stun mechanic way defeat enemies use continuous stunning attacks prevent using stunlocking combos resistance attack interruption actual status world levels making grinding difficult controls stop working 
2, great story great graphic great locations fix multi player kick function stupid kicked players multi player event finish lost time treasure due ridiculous feature needless say touch multi player fixed 
2, fun prologue chapters casual exploring enjoyable time world vibrant interesting reach adventure rank enemies universally harder realize freebie units snuff resin stamina limited hour wait boss encounters order upgrade materials need game better good design loop held back freemium mechanics 
2, hello mihoyo think might recognize email julliane jeon saw please check graphic cannot see walk rotate view graphic disappear maybe bug glitch phone oppo reno personally think problem phone game ifyou gonna read email need ones email saw thank much reading 
2, story pretty bad like bad anime gameplay however pretty good rpg take time learn swap character play strengths real difficulty comes iffy touch controls considering game controller support platforms pretty dumb decision allow control option mobile players heck menu options cannot find sound graphic settings 
2, game beautiful cannot understand keeps crashing samsung ultra usually happens wheni cut scenes loading screens audio starts getting distorted screen freeze adjusted game settings low buti encountering problem hope someone help fix 
2, long loading time displays elemental symbols enter game internet speed goes kb says reconnecting server every time watch movies youtube speed fast landscape change time rotate move around happening phone know system specifications required play game play game 
2, game absolutely beautiful soundtrack amazing graphic gameplay great unfortunately people able play favorite character spend hundreds dollars almost impossible best character weapons draw rates stupid low prices super high guys system reasonable spend money game support currently question 
2, wandering mess let start positives english voice great music phenomenal graphic stunning negatives camera unforgiving controls directionless ifyou fighting compass maneuver way back facing north swinging sword around lose sense direction map sort radar shows symbols must visit thanks 
2, downloaded game pc awesome trying mobile right reno pro work well textures load game character lot models faces models visible like whole building disapears play pc mobile hassle 
2, dl game took long time hi speed internet connection constantly felt lost hard bearing right location map left corner navi useful trail drops often click navi icon running place another slow far teleport straight away much neater temple quest minute level requirement know level quickly eating envelopes tough game 
2, alot problens load tutorial defeating slime audio cuts tried restart game keeps happening everytime defeat slime ignored moved touch teleporter game freeze stuck way please fix cannot progress enjoy game like 
2, despite obviously high production value genshin impact lacks basic qol features seen mobile games setting change location virtual joystick controller support options changing layout attack skill buttons camera moving combat real chore always zooming pointing ground player character head keeps blocking thingsi trying see like enemies 
3, fun play finish everything nothing feeling progression game feels first play levels higher problem fixed literally game decade love play leveling character tiring domains repetitive 
3, game lot fun accessed log kind account like people game takes problematic whole new level try using device play reason star rating best pick device commit happens particular device well unfortunately guess starts game another everything else game great superb even 
3, alright everything fine play deleting cut scene previous quests problem quest paint melousines village suddenly glitch phone turn black several minute phone restart teleport somewhere else walk around fine happening several weeks think phones storage 
3, doubt genshin storyline lore gameplay amazing lately update lot graphic world cannot see lot walls ground walk space happened first city possion cannot see like long wooden bridge mobile player storage problem know problem never happened nation bothers cannot see graphic quality little bad 
3, gaming experience far good although bug since start game type bug shining effect blinds vision whenever across places ground water surface sea floor explore properly around like add issue regarding different kind bug every time cutscenes archon world quest play freeze forces restart entirely 
3, great much great music background art character use detail lot pro con nice game offers much actu life enough time everything keep limited event main story side quests character quests level home design etc serenitea pot another issue item placement limit super low issue resolving sucks ignored completely game hacked screwed 
3, battle mechanic storyline good found issue takes much storage game big updates reach gigabytes opinion enjoy game worry storage getting full able play game due full storage looking forward games improvement 
3, good game made intentionally unfun manipulative ways force gamble form daily habits basically emotional abuse game solid best exploration combat character gaming mobile locking character behind grindwall speed cash constantly jingling lootbox character front face like car keys downright evil devs 
3, beautiful game amazing character problem amount storage space takes wonderful game changed rating star delete literally photos videos play game words describe furious cannot believe wasted time game luckily super important photos videos time apps thrown window 
3, good game interesting stories character powers graphic good like anime game dialogues little bit boring many dialogues usually read skip like reading may like like game guys try disappoint know takes much space phone might exploded worry happen game good pc ps ps maybe iphone etc 
3, migrated pc mobile certain reasons smoothness pc translate mobile regretting decision controls clunky noticeable input lag user interface easily changeable dodging whole lot harder genuinely considering uninstalling sticking pc 
3, top grossing gacha games think raise rates star character lower cost dollars pull chance star stupid pity limit personally love game although rates exchange currency slim chance landing star horrible great game waste money like play lottery slightly better 
3, updated game smooth entered game visited fontaine started archon quest game crashed trying diving feature first time since whenever start game stuck elements loading screen shuts start play game device issues previous updates 
3, cannot download game installed fine extra files download cleared storage gone far buying extra storage card phone download first impressions graphic lovely unable past first screen d eartening phone brand new well cannot see issue 
3, game looks good cool cannot log told error deleted downloaded least separate times told answer saying like game looks good think meant pc mobile 
3, love genshin character story exploration fun resin cap annoying fp building character times longer harder sice genshin big harder keep storage issues getting bad delete past data besides genshin beautiful game 
3, good game however year play someone never read stories content quite repetetive gradually stopped play reason fact mobile barely move around lag new definitely recommend game character need acension materials later game content making hard use better character effectively new player start game content fun 
3, quests cannot cooperative experience lacking skip dialogue button npcs unavailable interact cooperative well game people grind together drops either one parties farming together sad multiplayer feels like afterthought 
3, good stories art game graphic good everything better controller keyboard mouse support please big deal update come back play along friends play tablet immersive 
3, love game lore new update made phone litteraly crash clear fact play microwave pretty modern phone fact game crashing quite un settling always annoyed middle story quest cutscene stopped game crashed need say lag game designed play phone guess stick play computer 
3, nice game play loading screen screen suddenly freeze goes phone realizes using tapped screen countless times work finally open phone back kicked game sad play account months tried re installing logging work 
3, overall amazing game play free time best far exploring thrill lore opinion quests explaination reason spend time back fourth youtube time wasting guys add instructions quests lines 
3, play game years overall love genshins overworld character design combat system music cannot help feeling like company care giving players quality life improvements added new comission sytem weekly bosses accesible later increased resin cap made artifact swapping easier made special permanent combat mode excluding spiral abyss rating fixed 
3, great graphic game experience marvelous gaming rewards horrible bad rates demanding much time trying enough resources besides problems due huge size game said nintendo switch version years sign hope considere players always improving gaming experience games created honkay 
3, honestly love genshin play almost year reason star storage problems know add setting clear quest data recently reinstalled genshin cannot access feature sufficient space request please enable user use feature reinstalled reinstalled loads data right first quest unable play game 
3, pretty nice game think lot amount storage needed kinda ridiculous like quest need install together wastes storage compatibility devices need skip dialogue resin gameplay endgame content usually know play focus story overall nice game beautiful character lot potential kinda wasted ngl 
3, play game long lot love fact game engine almost completely mocks zelda breath wild combat involve much depth think melee combos sword fighting boring like remember use right element adds depth fight cannot character melee combos 
3, gameplay okay story lines long epic world unlock huge teleport places fast missions half explanations locations back find find ruins ruins straight forward try level battles gett ng harder cannot pass levels stuck places game cannot continue forward gigabyte phone serious gigabyte 
3, game fabulous day players problem using high end device fontaine patch experience fps drop often game feels slow like used reason quit fontaine patch possible please fix coming new patch optimize game goodluck 
3, good game fontaine lot lag loading times example right open game says checking updates stays clear cache data restart app kind annoying happen way lag lag turned graphic lowest settings fps lag lot cooperative cutscenes please fix game starting take much space 
3, side better stay worst downside android controller support frustrating used play ps pc controller play inch screen frustrating controller support 
3, game good artwork great updates always exciting archon quests extremely emotional great love types lore games upsetting details useful take gigabyte download game good smaller phones anymore gonna need advanced phones amount gigabyte using unbelievable crashes phone completely 
3, game enjoyable definitely better play pc playstation super lag crash mobile fact hit childe boss fight second faze stuck grey screen character stuck idle animation background know happens every time cannot continue archon quests 
3, ar getting bored long dialogues adding skip option nice dialogues exactly well animated either npcs set facial expressions world quests voiced collect flowers cook game running errands non existent people rather fighting grinding defeating bosses certain repetitive 
3, good game let time pass wonderful experience new player since plethora content consume however already gone past available content die boredom repetitive farming artifact horrible ratio good bad artifact stuck loop furthermore sister game honkai series way better playerbase treatment game lot room improvement system wise 
3, great game new concepts event upgrading constellation star character well getting refining star weapons mostly impossible free playplayer apart game primo available event less quantity considering number wished star character items resin refil slow cap sucks 
3, game immense start play keeps like drug small issue graphic cannot see types water textures like water desert oasis forgot name huge sand storm falls watatsumi island actual water like yellow leaves tree new fontaine area explore solve mihoyo 
3, like game love skip dialogue uninteresting story mediocre plot holes paimon says name tried reading lore try numb unnecessarily long sidequests npcs irrelevant animations keep recycled detail artifact character story menu actual story dialogues sell banners 
3, game awesome good graphic game play takes load graphic game play see given start til last update last update lost game start see away game back start 
3, love game lot play every day problem ansencion rank seems impossible beat opponents minute seconds like experience take oponents seconds left tried lot times never know opponents fatui beated cannot beat 
3, game great new update keeps restarting phone tried reinstalling game keeps getting interrupted restarting phone love game honestly game type fave plus dropped lot money lol fix issue seriously phone restarted times days try play 
3, game fun love play interrupted ads annoying pop ups micro transactions every minute storyline pretty captivating enjoyable games like 
3, game average open world gacha good graphic music lore much offer decent story gameplay simple much rather prefer engaging gameplay like pgr pary etc however part needs improvement opinion free playfriendliness although game pretty generous comes premium currencies however free playcompleting games content takes months pull star max pity 
3, try load game loads crashes please fix might uninstall game thank might sue game uninstall fix crashing loading game thank 
3, game good please fix glitch today wished phone froze need shut back wished gone absolutely left nothing new character weapon wasted hour nothing please fix glitch prevent situations players 
3, issues resin increase changes artifact rng system better player base rewards amazing game anniversary rewards complete joke comparison gachas complaints way new region feels fantastic explore new quests amazing great job overall definitely much better sumeru worst region easily shame devs ignore player base holds game back lot 
3, good game however getting less accessible mobile users understand easy fix happening fps goes zero game freeze lowest settings phone phone android resolve issue triggering random freeze please sake god please mora converter converts mora primo 
3, game forces sit extremely long boring slow loading dialogues hour option skip despite people asking option years used issue limited world quest goes event well matter much ask never listen users 
3, good game fun play problems game takes big half storage sucks delete lot stuff drive overall like play game way take half storage 
3, story music boring game fun finally add new map explore know takes time new map worth noting games difficulty easy looking chill game good challenge wrong game left game years dunno happening anymore 
3, would nice play game every every week update usually fixing mundane niche bugs seen megabyte seconds download minute verifying file integrity minute compiling shaders much time think installed game phone instead pc contents game issues well leave game surveys 
3, kinda fun grind repetitive event story line interesting explore kinda entertaining first kinda repetitive like card game aside cannot players 
3, decent game play almost year quite simple relaxing rpg simple fun combat system amazing story downside say enjoyed game frustration forced play game character like play style character banners rotation incredibly slow able unlock character almost year team character sitting waiting forever 
3, love game story character everything problem never stops lag graphic lowest possible graphic stop lag play plenty games never happened genshin solution please send inform love game 
3, absolutely love game character fantastic story amazing graphic gorgeous fontaines honestly need android controller compatibility higher resin cap better artifact rng 
3, good keep disconnecting constantly minute fine reconnecting server popup good game otherwise besides constant network issues issues games except 
3, perfect game reason star bcs limited event limited story suck miss confused character death development since limited kinda important least add archive limited event cutscene saved tht way missed limited event story watch cutscene better understand story added perfect new og player 
3, fun complete story resin rate sucks takes long max character artifact system sucks way guarantee good like costs lot guarantee good artifact better zero chances file huge many people may storage full completed game character models look scuffed artifact presets music good waifus hot play game addicted 
3, enjoy game despite turning phone heating pad minute problem storage usage frame rate game massively prefer computer version 
3, think game overall good graphic music everything problem game based luck everyone spend lot usd new star heck players suspicious always looking weird remove faceless ayato glitch 
3, love game lot amazing game recently signed back play months game restarted frustrating worked hard far signed email beginning game 
3, first impressions loss star solely internet dependent nothing another app game updates hopefully time spend downloading gigabyte worth ads saw quite excited fighting kind game looking knew immediately exploring open worlds wanna come back like first character met paimon amber far 
3, honest fun first idek feel like like boring usual come play game since common play game every day getting bored please add skip button care long took create story problem dialogue long speed button smt kinda slow wait character finish talking please fix bugs game 
3, time combat difficult follow enemy autolock system follow closest enemy able change another enemy camera auto adjust cinematics dialogues able skip times boring 
3, great game play year half love character hate hard play mobile good graphic must say bye storage battery plus crashes lot pc play genshin used usually finish fights phone instead 
3, confused control option option cannot use backbone controller android appare notly play playstation first came wanted try phone controller support probably play 
3, play genshin almost year problem happening rn whenever try log account message disconnected popping screen internet connection fine signal fine phone fine disconnect happening time annoying please fix issue 
3, used love game fontaine released many bugs happens phone unable use phone minute must restart phone use fix bugs play game might gonna increase rate game guess 
3, gameplay repetitive game almost functional mobile devices noticed improvement story character since release sumeru much room improvement 
3, amazing game graphic good whole plot okay seriously every time update game takes least hour difference whatsoever ps easier gain adventure rank 
3, thinking good endgame depth combat bother story heavy ton bloated dialogue filler event game modes use generic npc models absolutely infuriating said story dialogue purely casual game otherwise frustration lack meaningful qol updates honkai star rail many quickly slap face playerbase 
3, game amazing although difficulty logging every time turn un install wait hour play problem month starting anger know bug fix 
3, mediocre best know everyone praising game much many called genshin clones better every way except maybe graphic seriously graphic amazing look like ps game maxed ultra unfortunately graphic game combat okay nothing amazing combat aether gaizer honaki impact third probably game star world big empty story okay 
3, seen good reviews game whenever game sign press screen start game says enough storage rid like half storage sucks 
3, honest fun first reach high adventure rank annoying since hard grind primo fp quest annoying much yapping pretty much slightly convenient hoyo 
3, amazing game definitely heavy storage starting affect lot people already affecting long time ago unplayable please optimez better 
3, player almost years late game content boring routinary dull best graphic well open world mechanism 
3, lately try account send code tried computer says request failed current evirement risk month please fix think primo fp players fun game cannot play favorite character wanting venti waisted bunch primo 
3, amazing story line character models well play style bad anniversary rewards primo distribution rate game slowly pay win fp gave better rewards given star 
3, graphic good everything perfect appreciate minimum system requirements matched gigabyte free storage upto gigabyte ram android game crashing days open reinstall full gigabyte game help please 
3, game indeed fun everytime play game minute always end crashing please fix cannot fun game keep crashing thank 
3, game good gated resin energy resin cannot everything rng gacha play day game release better start game fresh missing lot company rats players base issues grievances never addressed story finish ing main quest absolutely nothing game due energy issues 
3, love genshin play phone recently ipad gigabyte left due default system gigabyte sd card download genshin however download transferred sd card disappointing spend dollar genshin way resolve issue 
3, connect cloud bear mind storage space play game game requires much data play take lesson youtube channel extra history playlist extra credits youtube video adding stuff much content negative impact game game reminds kingdom hearts legend zelda like think staff swallow lesson less much better 
3, game great adventures challenges quests fun problem experiencing verification code send expected time issue occurred times account tried log panicked lost account took days receive email look forward fixing problem thank 
3, alright love game several issues trying archon quest kabukimonos finale enter domain looks like inazuma paimon said click freeze know fix please help screen freeze melusines paint quest crash restart phone hope guys see fix soon possible thank 
3, fun game much greater quality quantity content lot paid games days story quests kind clunky first lore character addition gradual improvements time made difficult stay away unfortunately gacha game albeit never necessary roll difficult run mobile times newer devices mostly play pc reason 
3, loved game first came updates take way much storage everything buy win puzzle hard confusing primo hard come 
3, absolutely horrible dev player interactions customer support respond issues resolved cost money feedback community looked greedy company first anniversary rewards package deal went free game fun boring fast end game main issue company edit latter stands game fun 
3, amazing game cute character easy use main issue horrendously huge downloads delete apps whole year 
3, overall great game lacking cooperative activities various problems sound effect skipping voicelines kinda breaks immersion small nitpick plus controller support character mouth speaking sync like hsr 
3, good grapchis story okay story bit weird story always viewing liyue bit weird said must balance suggest try story another nation liyue maybe players see game side looking please future content dissapointed end game player login daily spend resin exit game take minute please hear voice 
3, like many aspects games hate many love combat hate awful artifact system like character detest fact gamble love expansive world cursed resin system forth overall find mostly fun suppose stick around lived timeline genshin abhorrent morally bunkrupt gacha game 
3, good points graphic animations musics storyline like game poor points optimization android first time downloading resources graphic settings must lowest use video instead rendering eco friendly know called option adjust far gfx render least inside domains experience fps 
3, game cool seriously know happened stopped play months due school suddenly open find account deleted sign start beginning fair cognosphere please look matter 
3, originally gave game star always high ping play past days already tried games problem tried isp issue customer service help already gave information asked return star ping fixed 
3, love detailed game graphic design great movements quite stiff event quests usually fun real downside primo rewards great buying crystals super expensive adds euros per need max wished guaranteed star sad people rich hope see investment game seems bit left look honkai starrail eg 
3, beautiful game story line conat everything else league comparable another updates big many whave force quit every patch space issues many willing adore game play game long run hope company looks issue raised many times good hoyoverse understand players help management space 
3, love game bunch guys add skip button skip cutscenes keeps kicking app back app never ending loop cannot play please fix like skip dramatic fighting scenes stuff messing gameplay 
3, qol improvements slow accidentally deleted previous comment example re dispatching chars star rail instead asking players click select character every time daily commisions lot dialogues allow players skip finish ing repetition npcs long conversations disappointing stopped paying due lack qol improvements updated review 
3, amount space takes kinda rough play mobile beautiful game lot different quests event edit well storage issue genshin issue nothing else phone genshin beefy preventing install maybe compact little playable mobile kinda lite version mobile 
3, downloaded app good fun game far enjoying problem game blurry environment mostly character character effects kind blurry ruining experience tried everything rid blurriness device samsung galaxy please fix appreciate overall 
3, wow surprise good game look control started play minute ago tried connecting ps controller hope supported next update update play days casual found issues lag overheating know latest phone pixels xl frame rate drops occasional freeze good mess settings hope issue resolve soon 
3, boring late game none quests match earlier game levelling every months tiring boring 
3, game good graphic story regions amazing like gacha system basically gambling reason leaving game 
3, games good stories story lines animations however problem lite version android users updates increasingly huge overtime lot androids users stop play genshin already gig address favor little consideration android users play play amazing game bothering storage sprinkle sprinkle 
3, love open world feel game like well cooperative works allowed graphic great combat mechanic interesting fun plenty good story dialogue biggest issue game heavy focus time trials present difficult combat challenge complete ridiculously short amount time cooperative blocked complete frustrating 
3, know downloading installing game downloads resources may take quite time consumes gigabyte space phone play first load resources take minute tap play expect another minute wait loads game appears play cartoon instead game lag cartoon tired trying start freezing wanted game carton uninstalled 
3, gives hint deleting lot tried reinstalling restarting phone hint says insufficient storage space idea guys advice might work play game 
3, like game cannot play phone big playable xbox series play stations need realize people cannot afford newest stuff play good games like 
3, game top tier phone problem keeps lag problem since fontaine world quest account open element icon loading screen hit geo icon phone black lag restart game try open starter account opened problem account first star need help crying internally 
3, play game since recently getting bad luck always lost last wished bet went considering able show pages wanted mona since never getting pissed friend occasionally play getting freaking good luck example wished x star signature raiden wgs constellationraiden jean spend wished constellationwanderer feels like quiting soon 
3, game amazing bur insufficient storage keeps popping deleted many apps please fix like keeps popping deleted apps pop 
3, absolutely phenomenal story rich relaxing adventure game however farming made tedious devs sad time gate domains additionally drops rng fyi take least months farming depending luck complete character may suggest please farming convenient players boring since repetitive everyday half hour everyday wanted artifact 
3, love game whenever teleport fontaine certain locations freeze screen turn phone try open back stuck geo logo screen turn black hope fix 
3, game amazing good character design love fighting whole storage honestly getting hand fontaine update absolute trash feels like copy pasted honkai star rail 
3, love game ben play since release problem changed phone ago oppo reno lite phone cannot see graphic like grass ice damage number etc fix problem find rewards enough cannot character patch rewarding system better thank amazing game 
3, good let account tablet already tablet kicked said account working literally account phone everything back working 
3, game beautiful fun many problems play mobile androids lags bunch fully load fall map plus new fountain update cannot play reason try join freeze phone able join right days fixed 
3, good quality well story far years current device much gigabytes cannot play game wanna suggestion first download game way minimize amount storage used extra storage optional download extra space way people play game 
3, like game made account due issue maybe weeks play forces log problem accept login know put right based fact always write passwords restart issue 
3, good game graphic great gameplay smooth challenging mostly fp friendly problem encounter gachas fact game extremely tedious comes endgame content well good play casual 
3, started genshin wanted experience game like honkai impact third open world first genshin surprised many ways years play noticed game design getting child weak character like alhaitham good animation jean diluc better animations nahidas representation child lyneys animation kitten neuvillette epic character like ei zhongli 
3, best game seen life network issue high ping ms ms never see less ms ping genshin another apps games ms size large game lagy cannot play play genshin impact 
3, usual gacha game bound disappointment weapons banners hero constellation fp friendly use hero signature weapon lower constellation need fully maximize character aside game good enough 
3, great game graphic game play voice actor top notch however recommend game friend predatory monetization model banner game sucks az game stingy premium currency honkai star rail know dev better genshin 
3, play game since launch bad faced updates bigger last weak updated game update size gigabyte another update gigabyte double size talk pc version omg deleted pc guys need fix massive update sizes please bot free space lot internet unlimited limited egypt stop play masterpiece 
3, years absolutely impressed game offer truly great game alas feeling much motivation play game due burnt play every day since release regularly login since last year sparsely every hope hoyoverse anniversary gift truly shame years lose game developers 
3, absolutely love new update always says failed connect server matter tried wlan tried mobile data nothing works anymore 
3, resin cap killing raising regen rate original resin massive help every player honestly handling original resin like honkai star rail handles trailblaze power fast regen rate like reserved trailblaze power huge improvement players 
3, downloaded everything downloaded data letting play game yesterday keeps saying internet connection data internet connection range building staying keeps saying guys fix uninstall 
3, multiplayer combat together cannot unlock teleport waipoint join another world cannot open chests need update multiplayer 
3, good nice increase number items placed sernitea pot mine look nice keeps saying full super empty itemss 
3, game fine grind level character feels like low game first grind gems roll character grind materials level character 
3, hello cannot open genshin see black screen tried restarting phone work whenever sewer fointaine quest crash advice fix know bug phone like game hope fix bug bug 
3, pro game best graphic seen mobile con mobile controls terrible controller support ios version enough resources upgrade many character need constellationneed copies usable pulling copy dead w character 
3, game good including end game part game review writing horrible writing pacing next version lore mc lol reminded countries go 
3, update sorted never happens trust anymore fontaine amazing check client service sucks told many times issues american server every update never answered back lost progress 
3, everything great game suitable free playplayer anyone chances star character disadvantage cannot skip story please button skip story delaying play times always turn play game cannot skip cannot let story run argh please dev grant time read story enjoy mission storiess 
3, graphic music amazing quests ridiculously long made play less quests include dialogue npcs rather playable character mc top paimon repeat said ruined character fontaine around corner hope quests improve fingers crossed 
3, fun game play adventure rank lack event completed every quest game exept locked behind commisions everywhere exploration exept sumeru came day writing overall fun play lack higher adventure rank takes way much storage harder play mobile devices 
3, game basically mid quests quests repetitive long lines skip buttons cannot put furnitures serenetea pot wonder players care must purchase rewards bp must unlock new places via quests boring rewards feel like nothing end artifact system sense unfair star rail better nice bgm bgm happy 
3, mobile player geo symbol load waited minute shut phone tried reinstall work started since fontaine released encountered bugs cannot see wall climb please fix immediately hoyo play since addicted game 
3, good game problem takes much storage space almost stop play someone pc laptop think start working 
3, experience great game great graphic dialogue gameplay although encountered problem cannot use google account log tried downloading work said great game play hope fix problem 
3, game well people pc enjoy best phone causes lose focus spend astonishing amount time game primo hard earn late game specific character good bad making game quite unbalanced terms team comps character abilities overall good keep check try spend less time progressing fast bad 
3, love game fontaine honestly peak exploration satisfying love character excited next region another dainsleif quest future star unfortunately game basically unplayable mobile better optimisation extremely helpful tablet runs smoothly 
3, going start fontaine update great new archon quests investigation dialogues story line great continuously roaming around charcter charcter getting annoying new ascension quest hard 
3, star graphic remind zelda controls optimized history long everything need stop listen someone much text action less history 
3, beautifull graphic nice back ground sound nice charcter everything nice start artifact system lot character good artifact need farm month build character 
3, amazing game please update chrome stopped play genshin came back game crashing compiling shaders part 
3, good story good graphic character design problems game skip button like story time read text dialogues 
3, fontaine improvement sadly last arc bit disappointing trying extremely hard cater male players focus male character please properly cool fighting cutscenes underwhelmingly cut short show boring honkai design waifu neuvillette arkhe able control 
3, uh guys added bluetooth controller support seeing pretty cool detail add saying keep accidentally using specials missed attack run buttons addition guys chill literally cannot play pc big app 
3, game pretty cool problem play game actual download size gigabyte guys need find way minimize absolutely insane cell phone hopefully guys minimize may uninstall games come like ff crisis september 
3, game ask real life anime game delete game cannot level level kill boss look like dark blue cube cannot kill heal self use character possible cannot kill level cannot enough power kill please genshin impact fix problem rejoin game let see bug fix fix good game need star 
3, game nice whenever underground fontaine lag lot takes black screen minute crashes please fix problem mobile 
3, heard lot fun game downloaded game says much storage deleted storage phone says enough tried download last year work time well 
3, play little fontaine update definitely favorite area entire game wondering fontaine luxurious liyue mora capital enough map pins 
3, cool game much fantasy lot character amazing like pull like need much luck many character fp free play character many gotta pay cannot way many players think focus much genshin forget everything else basically brake physically please careful game 
3, play game game keeps crashing minute play currently play vivo y hope problem solved enjoying game 
3, gameplay fun storyline engaging gives immersive experience player free playl friendly players spend money descent character weapons artifact gacha game main problem game server lag lot getting ms ms ping good internet connection annoying please fix servers please optimize game low end devices 
3, epic fp friendly update year genuinely addicted like botw character may start bit slow picks gacha aspect may drive away however low rank character deal insane damage star better star taken star company listened players comes fixing rng artifact boss drops care fans sadly 
3, cannot people refer aether lumine instead traveler whilst text shows selected username feels weird individual usernames good enough recognized unique name players much immersive npcs referred aether lumine instead traveler selected usernames besides travelers voice cannot applied game convos 
3, ngl games great storage cannot keep maybe like choice delete quest files entering game like files take like gigabyte phone kind sweet spot able download game quest files deleted cloud good alternative obvious reasons 
3, fun game start rates pretty abysmal looking game character weapons look elsewhere decent luck couple save entire year play game good updates focused dialogue actual gameplay endgame content game sucks grind hour end every day lose game sucks recommend 
3, love game dang tired artifact rolled rigged fav character good stats literally impossible rates getting rolling think time another good break frustrating like lowered stingy mane stingy 
3, love game downside expensive like spend dollar guarantee pulling character already build pity event new player friendly beginner missing lot event quest primo available new contents 
3, ive play game multiple account reason able log account add new account main account asia shich created using google keeps saying login failed trying use friends account let add account good game cannot log main little boring 
3, game amazing keep entertained hour beautiful graphic ads like open world factor character landscapes voice acting recommend good phone although pc overall great game turned star much black rep definitely getting better 
3, expansive fun mobile game controller support game currency stupidly expensive starting nothing looking dollar aud chance character weapon assuming worst luck dollar aud character weapon hundreds hour play game shame normally happy spend money free game way expensive get 
3, rating star fontaine update network issue occurs every minute game hate cannot complete single quest network issue note network issue genshin impact switch youtube platforms network fast always game show reconnecting reconnecting game run minute reopen game runs minute issue believe fix issue 
3, problem regarding fontaine update quest underwater screen suddenly froze crashed turn phone turn back tried login back stuck little geo loading screen screen gone blank hope fix quickly 
3, good game definitely almost everything console pc better mobile holds access superior resources play 
3, takes insane amount space cellphone game getting harder play phone let play update space phone clear sounds like taking break putting game 
