score,content
2,honestly almost every part of the game is great but when it comes to certain quests with long diolag it becomes worse than some of the other games because i checked everything in my phone and it says it has great signal but it keeps disconnecting and because of the overwhelming long diolag it keeps restarting at the start of the dialogue meaning for some quests i can never complete on a phone that is bound to go places with bad reception
2,honestly this game is great mostly as a bigginner but as you move forward and reach endgame content in which it does not exist at all you realize how big its own flaws are i enjoy this games combat it is reactions it is artifact system but why make me grind for something that i will not even use most of the time it stops being fun the moment you can kill your enemies with a slight sneeze but the over world and exploration stuff is wonderfully done do not expect much of combat endgame though
2,clunky controls severely lacking on qol bad story telling unnecessarily long irrelevant unskippable dialogues no content at all for long term players jam packed with fomo character weapons story and event what little content there is is either mind numbingly easy or frustratingly near impossible no in between devs been ignoring feedback for three years great for a free mobile game though especially if you like tcgs
2,while the gameplay and exploration are fun and the story and character are engaging issues like racism sexism sexualisation of minors and the very predatory monetization systems make me want to find a similar game without those problems even if it is not as fun but i have not found another one yet
2,needs improvement i have been playing this for quite enough time to tell you that it is a gamble if you do not want to get yourself into pain and betrayal then stay away this game has something called with which is like you earn in game and spend on that to get your favourite items but the garbage thing is that they do not let you have free primo as complimentary genshin really needs some heavy update that will solve the issues of very high ping in asian servers fix it asap
2,it is amazing the game play the story the graphic but everything becomes useless because of horrible ping of even though my network is good because of that switching character becomes stupid constantly disconnects and reconnects making the gameplay horrible and lore irritating please focus on fixing the ping using vpn is irritating game is actually a five start plus just ping
2,the creator is kinda greedy so many dl and we still aint getting anything bearly enough energy to just hop on and hop off cannot even farm artifact effectively without spending after repeating commission and spending energy after months and days this game gets still you lose interest and move on also some of the dialogue is tedious long i will fall asleep halfway fontana has one of the worst talk no justu story ever
2,grapic is amazing but farming material is a pain should just give me a way to buy it with cash story has way too much talking even though it has an auto but i have to still make choices that do not not matter it very much needs a skip button it takes hour just to do a story even though it barely has any game play in it
2,no matter how i think about it the battle content in here is still lacking for a game where there are many character those character does not mean much outside of the team that you use daily and after building a couple of strong unit there is not much meaning on building the rest please add more end game content other than abyss you have focused too much on world buidling i know it is an open world but the core game is also the battle right so why are there so little battle content
2,i have finish downloading almost gigabyte of games but when i want to play i often get stuck on initial loading in the check for update when i use a cellular network the solution is that i usually have to close the application and change to a internet connection connection and enter the game again and do not get stuck on that part i have been playing for a long time in and it seems like this is the first time i have experienced it even though my connection is very good ms stable in game device mi t
2,i enjoy playing genshin but aying it on mobile device is not the best experience for me everything is slow when i run this game i just with j had a better experience when playing it on monile the thing is it is not compatible for all devices sadly
2,i think that obtaining nearly every kind of upgrade through luck instead of earning it is a really bad design but anyway we are talking about a gacha game other than that the combat is like spam every attack button when they are ready and switch to the others character to repeat the cycle anyway the main story is not bad and it is the only thing that makes me play the game
2,the game is good but it takes so much storage the story progresses really slow it is hard to grind and there is too much dialogue to play but the sounds are kinda good the thing i do not like the most is that it is really long to play and grinding is too slow
2,hello hoyoverse i need help i am downloading the in game data right now and the speed is buffering i have a good internet connection i know it and i think the problem is the game can you fix it the download speed is like jumping it keeps pausing to kb and then download again and repeat please help i want to play this game
2,it is fun however you have to save up to get more character and that can take time also the chance to get a really good character are low also it is gigabyte so unless you got that much storage do not get
2,i want two thing first person view gameplay with traveler only i want to lay down on the grass we can sit so please add option to lie down anywhere i want to relax and enjoy the view and the moving clouds bonus i want a pet the cat button actually this game deserves five stars i just wanna get your devs attention i will change it back
2,is a great game if you do not have the inexplicable disconnect issue despite having a solid connection been experiencing disconnects that occur every minute to few minute making some challenges and event impossible to complete
2,game will not work on chromebook bruh how am i suppose to play at school now my phone running out of storage so disapointing i waited until it avaible but not even playable game either freeze on home screen or crashes when piling the shaders and i have way more then enough storage to fully download just that the game got issues and is a complete waste of time if your gonna download and play on chromebook highly advise you not to waste your time
2,i enjoy this game but since yesterday i cannot play it anymore the game is stuck on the loading screen part where all of the elements are presented and when it reaches the geo element after it fully loads the geo element it goes back to being half of the geo element and freeze and crashes i have tried uninstalling the game and reinstalling it but it did not work this game is compatible with my device so i hope i can have some guidance from the developers on how to fix this
2,i was an fantastic game the reason i gave two stars for this game is the missions that are in this are very tough as it was all equal to pc users we cannot switch as fastly in mobile like pc so for mobile version you ease missions and even crystals are also very tough to reach as it is an pc game you adjust it for even mobile users also
2,loved this game but now i cannot even play it on my nokia x everytime i load up the game to play the door opens up and a white screen stays on until it boots me back to the intro screen what makes it worse is that the issue started a few days after i purchased the daily gem package so i was not able to redeem the daily gems from that purchase
2,optimize your game i hate to rate this so low because it is truly a great game but there is so much this game needs work on in optimization especially running very slow at times on more than capable hardware i can forgive the lackluster graphic compared to ios because i understand its not easy optimizing for diverse chipsets but there is no excuse for missing controller support you are a multimillionaire company there is no reason why three years later we still are forced to use touch controls
2,i will return to give you a higher rate after i play it if all this space you are taking up is worth it right now you are just taking my space and killing my battery yes i am going to keep this rate i am not fond of it it is way too big to keep and i do not like the controls jumped up a mountain twice and kept falling it killed me before i ever did anything i mean why does the little joystick change direction when i do not take my finger off the screen
2,this game is very fun if you manage to download it the fontaine update has essentially prevented of mobile players from accessing it because the update requires so much space and my friends have said the update download took them up to two hour i and people i know who play this game personally can not access it on mobile anymore
2,i really love this game but i why cannot i open my account on the second phrase of loading it always stop right on geo and also my phone began to crash too this also the second time being crash on the game i had still a lot a space of my phone but why cannot i start the game
2,game is good but somehow gets hmv high ping of the order of ms from jio network even when gigabyte g is running smoothly without any difficulty can play p p video on youtube without buffering but here ms ping and many times gets ms ping only fed up with this and thinking of deleting the game on internet connection too it gives ms ping
2,i am trying to retrieve my account but it is so hard to do so so much hassle they ask for specific dates first log in and last online date which my human brain cannot remember purchase dates and amount playstore somehow only show till october and if you have multiple account this will not help whatsoever hoyolab account do not have that feature where any players can see everything i hope they add this feature to hoyolabs even if not in hoyolabs this is just way too exhausting to do
2,had to load many times before the game worked after going to a shrine a faster way i had to go back and re do it because i did not follow the fairy girl it is telling me i can swim even though i was just there i with the game would let me discover how to play and not force me to hold it is hand edit i got addicted to this game on pc and now like the mobile game too
2,got ultra boring exploration was fun in the beginning now it feels like a chore and there is nothing to do in the game after a while and the storage just keeps increasing every few months stupid gacha no anniversary rewards and they are stingy af to give anything for free please do not download this game
2,when ever there is a new banner like to it needs a lot of storage space and until it is a lot of rerun there will be no space to download because of storage space like for example me although i like this game but it is about storage issue that this game takes up
2,i love the game but recently there seems to be a lot of glitch like a lot i cannot switch character during combat and the game automatically restarts during event
2,it would have been a really good game but the company kinda abandoned the game and does not listen to players at all also the character design both looks and kit is dropping drastically
2,it is and still no skip button most of the quest are just asking you to travel to a specific location to just witness a long and boring conversation between the character geez i swear i have been just talking to character for like hour freaking archon quest add skip buttons also your weapon banner in this version is terrible
2,pls decrease the amount of storage it takes up and the level of graphic it is just too much my phone gets so hot while i play my fingers get burn marks because of the high storage and graphic hope it gets fixed genshin used to be the only game i used to play but i quit after playing for one year
2,this was a really good game until i cannot log back into my account it would automatically log me out and i would have to log back on for a while that worked but now it will not allow me to log back in i really with they would fix it because i like this game
2,it is a good game with phenomenal gameplay and immersive storytelling the only problem i have are the rates for the artifact and their substats it can really ruin the experience and break the desire to pull for new character when everything you receive are either mediocre or have a very high chance of being one after you level them up please consider readjusting the rates def and hp are not often as essential as you may think
2,hi i gave a legitimate review no bullshit at all and they have deleted it three times game good gacha bad thank you this super needs controller support it is so difficult to play with touch screen controls
2,hi small whale here i have played this game for over two years now story is better than you would expect exploration is cool combat is fun but i am fully ready to quit the artifact farming experience is an insult to your time as a player why pull these awesome character when you cannot build them imagine logging in every day for two months to farm a new domain to end up with nothing worth using honkai star rail gets custom artifact items and increased resin we just get frustration
2,no controller support is this a joke this game is the perfect kind of game to play with a controller but the devs refuse to even broach the subject game otherwise is very fun to play even if you do not spend any money a real shame you have to use clunky touch controls
2,i gave this so low because it lags so bad and nothing else is open on my phone my download speed is mbps and mbps upload speed i have gs left of space on my phone but i cannot enjoy this game at all for the lag the loading screens are obnoxious as they play for a second then the noise stops then starts i cannot see the video my character runs in a direction i do not want her to because of the lag i have all the settings turned down i have force closed and cleared cache and rebooted
2,listen i have been playing genshin since the game was peak the character were great content was fun and it was overall a fun experience but however many times i come back from burnout i still have the same problem the hook that genshin used to have is not there anymore with the release of sumeru it just became dull content became repetitive and genshin just seemed like a chore the storage just is not worth the experience it brings anymore
2,its beautiful great lore character design world structure fun mechanic on the other hand character still have synergy issues character that need a buff are ignored the endgame is nonexistent constellation damage some character with no way to reverse it resin still needs to be improved load outs for artifact would be nice the devs have ignored issues i think its worth playing but not spending money also they spit on their players every anniversary
2,it is very glitch and i cannot play it for longer then ten minute or else it will just automatically kick me off the game because of how lag it is it is a good game trust me but this might just be a me problem it is very annoying when i actually want to play the game
2,the chats are having an issue where anything i write random words like because sometimes game get censored for some reason it has become a real hassle recently it is so difficult to talk to people on cooperative one day i open the game and the chat filtering system is messed up for every english speaking players please fix this issue
2,although this game felt truly magical upon playing it at first there are way too many downsides for it to actually be good the endgame content is nothing but spiral abyss farming and doing any leftover quests quests are often boring and long and there is no skip button for the cutscenes character upgrading is much too costly and takes too long artifact are a total joke the gacha is predatory as hell and with how little gacha currency you receive not worth it
2,everything you heard is true great graphic animation and music with deep combat and exploration especially for a mobile game it can be fun and engaging but the games does a lot to hamper that excessive traveling mindless encounters and quest design excessive dialogue excessive grind in two years the game has improved on much of its flaws the update event offer good opportunities to revisit the game can become boring and repetitive but you can still have fun and enjoy your time
2,only visual and gameplay is good rest of them are trash long story conversation wasting time especially paimon please make her quite paimon its the worst thing that i found in this game i hope future you make a simple conversation in any story note i am here just want to play a game not watching anime or drama
2,now do not tell me about rules and such i lost five times in a row i have not won a single and they come home always in pity even my guaranteed character always come home on pity i saved up many fates to get the character i want but i always lose i have not even got a limited five star that came home early pity they always come home on hard pity i started with many fates but always get disappointed i am adventure rank and a low spender so i try not to spend much in this game
2,been playing for the last three year and i keep inserting artifact loadouts end game content and the resin increase for the longest and i think this need improvement especially the loadout its frustrating having to search the artist well let us see if my review will have better result than keep inserting feedback in game
2,i download this game in all of my devices but it just keep saying that insufficient data even though i have enough data and whenever i click confirm it just restart over and over please fix this i really want to play this game but it seems as if it do not want me to
2,game becomes boring very fast the new event they put out are all temporary content and they are made in such way that anyone without some major disability could them nothing ever really challenges you the game just uses cheap tricks to get you to log in each day stay away if possible
2,the game is alright but the main story drags on for so long that i am no longer interested in seeing it and many of the side quests are pretty bland cooperative mode multiplayer is barely worth it it is extremely limiting and the only thing that is worth doing multiplayer for can only be done on single player there is literally no reason whatsoever for this to be an online only game why is there even an option to change the controller settings if it does not use anything else but the touchscreen
2,the game is cool and all based what i see on the internet but i have encountered a problem on the app using a phone that i cannot move it to my sd card because if i try to download the resources it just in the internal storage but not going to my sd card where i want the resources to be downloaded
2,as long as i try to play the game genshin impact the game does not load or it tells me that the space is full knowing that the space is free and sufficient or when i try to log in it tells me that the password is wrong please solve it quickly because i am really excited to try a game with this high quality
2,yeah i see genshin impact is a good game but the problem for mobile players is that the storage is way too much and we beg you to reduce it other mobile players has quitted playing this game because of the large amount of storage needed dear hoyoverse i hope you see this review of your game and do something to gain mobile popularity back
2,nah man the first time i downloaded this game it needed about gigabyte storage i was able to have fun with it even though it was leggy then i was forced to delete it because it was legging my phone and now this year it took about gigabyte storage to play on mobile so i suggest the if you have a normal phone do not download it
2,good game but the problem is that the graphic on mobile is bad as hell almost impossible to play without getting multiple lags
2,after the download and the tutorial the game keeps crashing and exit on it is own because of this problem i uninstall it so if you can fix this problem maybe i would be back and play this game
2,the new update is crashing my device it keeps turning off my phone as well restarting the app and phone nor forcing the app to stop on settings does not work please fix this
2,long time player returned after more than a year to try the new regions while the game is truly delightful the rewards from hoyo for third anniversary celebration is really awful and pathetic it completely baffles me how such a billions dollar earning company can be so stingy towards regular long term players even on the occasion of game anniversary
2,i love this game but just after the new region fontaine my phone keeps lag and crashing now i cannot even log in to my europe account so i made a new one asia to start all over again i with this issue is fixed in the upcoming update
2,boy do i have some words to say so basically i quit the game around baizhus banner i did get back on for ventis birthday letter but that was it i decided to play again today for some dang reason there are now giant black squares and missing textures they are see through all over on grass patches tree leaves and whatever happens to be far away i have never had this problem ever and it happens even on the highest quality i do not know what the heckin problem is but it is annoying
2,i could not play it because i had deleted loads of stuff and i have no more photos and bearly any apps but it still wanted me to get rid of more i think thay needed to be changed because i hade to dete pictures of my dead dog bit i used to be able to play it and i have deleted what i did last time and it will not work
2,the game starts nice but as soon as you have exhausted the limited content you grind through a boring and frustrating loop that gives inconsistent and unsatisfying rewards locked behind many layers of randomness instead of making new permanent content for the game most development time is spent on creating short lived uninteresting and repetitive event do not get attached to the game it will not thank you for the time you put into it
2,its a great app at first but if you play on mobile it sometimes starts glitching and starts moving the screen left and right when you do not want to the updates also take too much storage and i have not been able to play the actual game because i could not update it since the release of fontaine if you can fix this issue then it would be greatly appreciated
2,graphic and character design are nice and storyline is interesting but i just cannot accept the fact that this game takes up too much storage i have enough storage for this game but the download takes so long there is this new thing called shaders thing and i know it is supposed to make the experience better but it literally took me minute how do you expect people to be so patient about this when you have to wait so long just to play a game
2,this gane is fun but there is a lot of bugs too i do not know if my phone is the cause but lags its obviously lags gyroscope is not working i do not know if my phone just does not supports it but the camera will not move even i move it everywhere that is all i got
2,i want to play the game and explore the map but as an adult i do not have time to go through bullshit dialogues same comissions waste resin daily which i cannot convert to fragile skip function for the repetitive aspects of the gameplay would have been nice quitting as of now because it is too time consuming earlier days were way more fun as updates pushed out game became more and more boring and chore if you are in your teens you will enjoy the game if you have responsibilities less likely
2,no fix on eulas animations even for her rerun no fix on raiden and beidous burst not interacting no fix for dehyas myriad of issues the game is crazy good but it is super slow with quality of life changes star rail literally fixed all of genshins issues and genshin still has not caught up
2,genshin impact is an overall great game but it is not something you could continuesly play stories after you finish a story quest you would have to grind exp just to be able to do another quest and grinding exp is really time consuming and boring as it does not give lots of options to how you can get exp and usually gives a small amount it makes it feel like there is a gap with each story quest and gets confusing overtime i really want to play the story but i just do not think it is worth the time
2,been playing the game for years now and to be honest the game gets boring once you already done with everything story hangout world quest and exploration the game does not have much ending content except for the abyss alone that resets every two weeks with they added more end content
2,dear mihoyo been playing smoothly since two years account made with facebook and now suddenly it is say something went wrong and we will fit it asap but has not done yet my so much progress is on so fix facebook issue two star
2,i can no longer play genshin impact because of the large amount of storage it takes up literally a good of my phone my genshin and now i just cannot it was fun while it lasted please try to do something about the storage please
2,i cannot even play the game it says that i have insufficient storage and i deleted almost all of my apps and it still says the same thing thx for your help but i checked how much storage it needs and deleted the apps i needed but it still say insufficient storage
2,because of the story but not higher because there is no controller support for android do not get me wrong love the story and the game itself but the fact that controller still is not supported for android is frustrating and annoying sometimes this is all i can play on and if there is no controller support for my phone then fml would be a much more avid player if controllers could be added onto andriod devices
2,the automatic closing out of this game is very irritating i can only play a short time before it closes then i have to reopen the game just to keep playing i am becoming increasingly irritated with the constant crashes fix this about the game and it will be perfect i already know my phone has the requirements so you can stop with the misleading excuses
2,do not bother installing this game on your phone except if you have highly performance phone because the large amount of data to download and the game keep updating until your storage is not enough i highly recommend to play this game on pc thank you i am not into this game cause i feel like throwing up and feeling sick i think it is called motion sickness so do not play if you have the same sickness as me
2,worst customer service i have ever seen also extremely stingy developers some mechanic with resin energy and couple of other small stuff can be changed fixed graphic are good enough story landscape world and character design are amazing
2,love the open world and game mechanic its just annoying there is no dialogue skip button developers think its gonna make us spend more money if we are forced to pay attention to every conversation but honestly its just killing any passion i have for this game having to skip minute of dialogue with your finger every individual chat box at a time is annoying also having to do the same boss without having a complete fast button so you do not have to actually do the fight over and over again
2,i have been playing for a few years now but there is absolutely no way this is a mobile game the amount of storage it takes up is insane you would think the devs would compress the files to make it functional for mobile players in the same way it is for console pc players new fontaine update has outdone my gigabyte of storage space the game itself is gigabyte i have gigabyte of storage free after deleting everything i had but the amount is still insufficient for the new update please fix this soon
2,i like the graphic and the story but game gets very frustrating new character are made to look stronger in abyss every month while making it impossible for free to playplayers to do anything character fall off the meta very quickly and no matter how much time and effort you put into a character once they fall off the meta they are useless it is tedius and very frustrating
2,please let us completely skip dialogue and cutscenes it is the reason i quit since most event and main stories is super time consuming and filled with me frantically clicking my mouse to go next in the dialogue some world bosses which are needed to ascend some character are blocked behind finish ing main stories i do not care for the cringy family friendly storyline but i like the world exploring and battle skills the grinding for artifact sucks but i did not mind it after a while
2,i love this game sm i play this game to be honest in my old phone but when i installed it in this phone it says my storage is full even though i still have more storage hoyo please fix this i really want to play this game with my friends and i miss farming for character too
2,its a great open wide game where you can unlock all sorts of charecters but when you first load the game and there is updates it takes for ever to load i understand that there is a lot happing but several hour unnassasry at first it was just on my phone but i downloaded it on my pc with different account but now it will not even open it long enough to do anything might be just mine but frustrating
2,i like the combat i just hate gotcha systems i would rather spend money and know what i am getting you hit a wall pretty fast if you play for free
2,amazing map and music however traveller does not say anything and it feels off needs constant bug fixing for mobile and ps graphic should be improved for high performing mobile phones not just iphones i insist on the graphic quality it is not ethical that apple has exclusivity for better graphic they should advertise their products without limiting an independent game for others got a rog six capable to handle the game but the graphic are roblox level ruining the whole experience
2,i am giving two stars because after updating the latest version it says it failed to update so i was like okay but then i checked my storage and it did download i am stuck at the element screen it will lit up until the hydro icon then after a minute it will reset and turn to all white i was so confused i even uninstalled the game then install it again wait for almost an entire day just to experience the very same thing i am so disappointed this never happened before
2,roaming the world experience is good but fighting experience is much worst because cannot customise my action button i am a four finfer player but here i can use only two finger and the button are also very close to each other so most of the time cannot obtain desired output
2,i am giving this two stars because the loading takes way too long and when i get to the end of the data download it crashes every time and i have to redo it i give the extra star though because the game looks cool and the graphic look nice
2,i genuinely would play this game but until you guys allow my controller to even be an option i am not going to especially when my controller lets me play minecraft on my phone diablo immortals on my phone i can play multiple games that do not even require a controller on my phone i can use my controller for my phone itself without a game in use if all of those thing are clearly capable being done it is clearly capable of you genshin impact being able to let me use my controller please fix
2,it just keep crashing even though i have more than enough storage space and got the lowest graphic on but it still keeps crashing the fps is on but the gameplay looks like it got one frame per three seconds and then crashes i cannot restart genshin because i do not have internet connection i only play genshin with data so mihoyo please fix this crashing issue
2,used to be a five star review now it is a two the game barely works on mobile and my game crashes when i try to with before this was not even an issue and i could play normally but now my whole game experiences lag upon lag much too frequently to even call my gameplay fun i do not know why hoyoverse expects players to have top notch gaming equipment i am willing to play genshin but my device cannot handle it and buying a new one is not an option playing genshin feels like a hassle now
2,gameplay is good graphic are decent for mobile game is unfortunately glitched during the story mission cloud retainer i am unfortunately unable to offer the matuske meat rolls to finish the quest please fix asap i have been stuck in the same story mission for over a week now
2,it is has a good story and is very beautiful but may freeze on cutscenes the character are interesting but pretty hard to get make stronger unless you have lots of paitence luck money the company try and get close with the community but seem to not listen more than half of the time it has a lot of potential and is great artistically but is a very expensive game despite being free if it does not take your money it will take all your time it is the prettiest poison by far
2,the best parts are the exploration and the fighting mechanic but to get the best out of those you need to do unnecessarily huge amount of grinding i also feel like this came has the biggest identity crisis since it is trying to be rpg but none of the dialogue options affect the course the game rhythm game gacha game card game cooking game decoration game dating sim detective game and whatever they decide to pull of
2,if you cannot improve the rng on your artifact at least make is it easier for us to finish artifact domains like having a quick battle option imagine logging in everyday for two years straight doing the same three domains only to get disappointing results it is becoming more of an errand now
2,gameplay gets sloggy they keep releasing enemies with massive invulnerability periods and half the game is tapping through unskippable dialogue aesthetics world and core gameplay are cool just super held back by all the chores also app size litterally too big to run anymore for me
2,ever since the last few updates it is impossible to play as it is constantly having to reconnect to server i will be in the middle of beating a boss and all of the sudden it has to reconnect and everything resets
2,no doubt the game is best but also boring and irritating too for those who do not like cut scene it take more time than gameplay i mean if you play ten minute of the game seven minute will be the cut scene and you have to see whole story because there is no skip button
2,best thing which i like in the game is the low rewards even after playing for three years to top it all it is gigabyte in android mobile after installs there are so many new character which keep coming that old character do not get a re run banner so you can forget about getting constellationof your favourite four star character game is not balanced everything is rng luck artefact domain are really good it makes you feel you can almost get what you want genshin gets you addicted to gambling
2,okay so the game itself is awesome and i love it so much because of what i heard about it but when i came to open it for the first time on a new phone it said error because of lack of storage like i only had genshin and whatsapp installed and short video bruh really i could not even play it
2,all over game is so good i appreciate the genshin team for taking everything seriously and they are so much active but my humble request is to please increase the time for ascension quest two minute is not enough beat these monsters it is impossible i am stuck on that over a month please solve this issue asap please genshin
2,i truly cannot understand why it will not let me view my with history i keep refreshing restarting and i even tried to delete my game but it still will not let me access my with history it says could not connect try again later but i do not think my device or internet connection has a problem please help me cause i do not know what to do this game is very good anyway i liked the game style the amount of character though it is very lag if played on a random phone it is made for high graphic phone
2,its was fun at first but you run out of thing to do pretty quickly and some of the dialogue recently has been questionable at least and racist at worst
2,i love this game it is so much fun but my only problem is it randomly crashes while i am playing and it always happens everytime i already tried fixing it by watching tutorials but it still crashes and now it will not let me in my screen would just turn black and it will then kick me out please hoyoverse fix it thank you
2,good game but it literally took me a goddamn days to just load it and there is still another loading screen like i waited for so long just for that to happen next time you wanna make a good game try to make the loading screen a little bit faster and shorter not it only loads in everytime
2,i had to wait over minute to load textures shaders etc once that was complete i sat through the intro cutscenes and waited on a loading screen this loading screen would never finish i restarted the game and found that there is another one every time you boot up the game that one does not work either i do not know if it is a network or connection issue but if anything is able to be done please do it
2,i am experiencing a bug in the new map in erinyes forest it is like a pithole where you can find a hydroculous i am stuck their and the game blacks out and then restarts my phone i hope it will be fix soon
2,i do like the game but the problem is when playing in mobile since when downloading the files for a new update the more storage i have to delete more
2,i love playing it but i cannot anymore because it says i have too much storage after deleting some stuff it still says it i have almost completely have no games left because of it so what the hell
2,i have played this game with other devices but i havery cleared out a lot of stuff and its still not working i checked to see what is wrong but it is says it is using little storage and i do not know how to make it work i have gigabyte i storage left
2,the missions are monotonous there is like five minute of dialogue for maybe a minute of gameplay the return on your gameplay feels terrible and it always feels like you are just short of being able to pull something when you spend money if the you can skip dialogue and cutscenes in the future i will rate higher not even worth opening the game up right now because it take longer to get through dialogue than it does to beat a mission
2,yeah i said that the game is amazing but it is killing my device i do not have enought storage for roblox i do and its bigger than you are game you just added the downloading resources stuff in you are game which takes to much storage you guys would probably lose all you are players by
2,the game overall is amazing it would be nice if the upgrading the statues of the seven did not cause me conflict with my religious beliefs as my religion is strictly monotheistic
2,after watching the special program and hearing the third year anniversary rewards i am so diappointed but not surprised hyv has been neglecting its genshin fanbase eversince with mediocre anniversary and special event rewards compared to its sister games like honkai star rail and hi third i just with they would give loyalty rewards for players who have been active since version like me it would really make the playerbase especially those who stuck with the game through its highs and lows
2,when you first download it it is quite alright but hard to understand the game and how it works but as i said it was alright but when you reach level you will do not want to play it anymore and if you reach level you have to open common boxes to get only one with if you collect with wish you can get a new character for me it a boring game and i do not recommend it to you
2,this game is amazing i love the character but the loading always take extremely long even during updates it is also extremely lag and poor quality on phone please do not make such big updates
2,the game is really good and all i played it in pc tablet and mobile and i want to address when are you guys going to add keyboard mouse and controller support on android please add it i need this feature
2,add controller support for android the mobile controls are so bad and uncomfortable lets us play with alternative controls if ios has controller support then why cannot android have it
2,i have known this game for a while now so a decided to try it out but despite having gigabyte of storage it tells me that i do not have enough insufficient storage no matter what i did i could not do anything i am seeing that i am not the only one with this problem
2,after the update i cannot send message to my friends anymore i having trouble can anyone help whats with this bug or i do not know guys i cannot open the text in game tob send to my friends
2,i really love this game it is the best game ever but after the recent updates the game does not start in my phone it stops showing loading game and it does not move further please help me i really want to continue it plsplspsps
2,the new daily system is bad only benefits people who have not done any exploration and if you are a veteran you can only use it on a few days before running out thing to do and the fact that the points reset daily is bad make it weekly reset or better patch reset
2,best game but i cannot play when i go on my account it does not let me play the game because of insufficient storage please try again error code blah blah blah even though i had storage used i could not play the game for some reason please fix it i am begging you
2,i would like the genshin impact team to look at this matter i do not know why my genshin impact became blurry after reinstalling and after reinstalling picture quality is very bad even after setting graphic high please do something about it
2,i tried to play this game on a brand new android tablet oneplus pad and the intro sequence was so lag i gave up on playing the game how can an android game run so terribly on brand new hardware
2,its fun but when it updates and i have to update it i have already make like megabyte and my storage were full then i uninstalled some of my apps and then it resets it turns back into megabyte that was like all gigabyte is all wasted
2,started lag after the update i was not expecting any type of lag on my device but still the game is lag a lot after the last update please fix as soon as possible
2,the game is good but i am trying to make a registered account on gmail and a error appiered it says the current network environment is at risk and no verification code was send to me i do not know why and now i cannot make a new account to play hopefully this gets fixed so i can play in a new acc
2,well at first everything is fine i had so much fun playing the game untill i unlocked a teleport in fontaine the next day i stuck at the elements loading screen and when it reached the geo element my phone froze and everything start to lag and the phone need to force stop i thought it was my internet connection but it was not so i deleted the game and install it back and the problem still there so i only rate it two out of five but if this problem fix i am gladly to give this game a five out of five
2,hello i want to tell you guys that this is one of the most best game in my favourite but i really hope that genshin developer please make it easy for me to play it without lag new download really make a pressure on my phone i am not rich nor the poor but please no add resource as i will gave me the negative impression on the gameplay i hope that genshin developer please solve this problem thank you
2,game is best but since yesterday my game was not open and my device get stucked after many tries i have to restart my device every time i open game after that my device work normally it is very disappointed that i was not able to play
2,why do i need to download again after updating the new version i have already downloaded gigabyte why after i update why do i need to download again from the beginning even though there is still gigabyte in my phone storage bug
