reviewId,content,score,at,appVersion
d0792d17-7c47-4549-8c0c-024bfd71af78,"This world is so awesome, and i love this open world exploring and story line etc... I don't know how to tell but i love so much",5,2023-11-24 22:22:41,4.2.1_18831865_18963989
18c68a7a-c018-4bda-adfa-a8b8aff8a86e,"The game is amazing really it has breathtaking graphics the music is top notch and the characters are spot in my problem is that my genshin doesn't have any grass, damage text and ice and some of the characters faces doesn't have any lighting in it actually this really bothers me slightly but please hoyo can you fix this.",3,2023-08-17 18:13:11,4.0.0_16983586_17100363
da5c7605-1075-401a-95fe-adcf81850312,Honestly- while this game does have it's issues- as does the company- the actual playthrough and storyline is really good. It's most everything you could want from an open world rpg. I love the different characters and their personalities and stories (not dori) but I'd like to see some better rep on skin tone- but that's about it- the plot is great and co op is very fun- I've met alot of my best friends through genshin- as sad as that is- definatly a good play though! 9/10 recomend,5,2023-07-21 12:30:59,3.8.0_15672274_15939604
8444bbaa-ed86-4a2e-b44c-955ef2ef7119,"It's a great game, just doesn't fit in my phones storage space anymore since the 4.2 update.",4,2023-11-08 06:36:14,4.2.0_18831865_18963989
06432081-9cca-4716-93e4-8c16c9cb307e,"It takes 100 years to complete all the quests because you can't skip the bullshi dialogue, pay money to my precious time!!",1,2023-11-08 11:33:38,4.1.0_18054760_18121248
c1730bf1-b823-4954-9c06-4a7a26cb0b1d,"It's spending your money on other endeavours and it shows. Doesn't want to pay it's english VAs. Stories drone on with no crescendo and some areas are mechanically busted. Players are hostile toward the company, the game and eachother. They could remedy this by rewarding players so new/bad kids aren't so bad or by revamping a tired money mill of a gatcha system that permeates all aspects of the game with trash items, weapons and artifacts. They will not fix these problems.",1,2023-09-18 08:50:19,4.0.0_16983586_17100363
c59f134c-c9bc-4a2a-8343-6ebd8b7d49e5,"I love the game but when came back after a few months I got a Notification saying ""please make sure you have enough storage"" something like that but I have 8 gb - 22gb I don't understand how I don't have enough storage too play this game I don't know why I uninstalled everything on my phone launched the game and still no storage even u installing and reinstalling the game it won't work so please if you can fix this that would be great",1,2023-09-17 05:09:35,4.0.0_16983586_17100363
956a1bdf-19da-4eba-bc2e-2a5dbd09f9bb,"Great game, but controls are a bit fiddly (probably my fat fingers). Very engaging world and characters with plenty to do. Just be prepared for the massive download and long installation (several hours!) before you get stuck in.",4,2023-08-12 04:56:49,3.8.0_15672274_15939604
fb030460-1137-461c-b32d-39dd9f5ab8a4,"I love this game, ever since I've downloaded it, I uninstall other games that I don't olay as often as this game. I hate myself sometimes when I finish all the quests and stories and now I have nothing to do but wait for the events and new regions as well as it's new quests and stories 😭",5,2023-08-22 14:02:20,4.0.0_16983586_17100363
fbca9364-8fd4-4982-a897-9fe14361bd3b,"Love the game so so so much! I have one thing I'd like added and that's a feature where you can trade characters for other characters, I'd trade my C1 Keqing for anything rn! The service is also amazing, I lost my account back in September and they kept replying to my emails quickly! I got my account back within at most, 2 months.",5,2023-08-16 10:01:20,3.8.0_15672274_15939604
765db7fc-a3b4-4c41-85b2-8284126e5fe8,"It's a great game, and I thoroughly enjoy playing it and exploring the free roam. However, I'm facing an issue where I can't download the update, even though I have more than enough space on my phone. Please, fix this problem, as I won't be able to play the game otherwise.",4,2023-07-21 21:37:01,3.8.0_15672274_15939604
f1fa10b6-c863-414c-9ffa-cc72e656d687,I have been playing this for the last 2 year and It's the bestt except the they are not doing much for the game upgrade.,5,2023-11-08 10:38:16,4.1.0_18054760_18121248
1d827e30-8a1d-46c5-b555-dd26e90be748,Very fun. I love exploring and battling enemys. The game is very unique and i love it.,5,2023-11-08 02:02:52,4.1.0_18054760_18121248
24fe0874-2abd-4b12-b865-0b9ba4264a23,"it's super fun and long, I really like these type of games but for some phones graphics are too extensive",5,2023-11-23 13:34:41,4.2.1_18831865_18963989
9c208afa-2270-4c78-8edf-693980c122fa,"Fontaine is very enjoyable and looking to the 4.1 update, so far I really love the game and the gacha I should accept that I'm not lucky. As always 90fps and 120fps for smoother gameplay. And for the resin atleast make a feature that you can still gain resin even if the daily resin cap is full. That's all and keep up, I love the game so yea.",5,2023-09-27 04:49:57,4.0.0_16983586_17100363
c31de9cb-3932-480e-8814-c225a500d2eb,"The third anniversary reward of Genshin impact is not satisfactory. At least, for us, the feature chooses 5 stars in the standard banner. Or it's better to add daily resin like the Honkai Star Rail game, won't it?",2,2023-10-10 01:52:16,4.1.0_18054760_18121248
30fe14c7-97d0-4a96-a6f8-f0709bf83e6c,"This game ruined me, i hate everything in this game: the rates, the missions, the pity system, the ARTIFACTS (i need that autoclear feature in this game) the powercreep is horrendous, the fact you cant skip the story, THAT GREEN GRASSOCULUS THINGY THAT TOOK ME 4 HOURS, the optimization, the characters (except noelle she with my gang), and finally no primogems. 1 outta 5, go play battle cats. - an ar 56",1,2023-09-11 15:37:05,4.0.0_16983586_17100363
c907ef5f-bf9a-4720-8ceb-cd62a4e0b428,The game was absolutely awesome. There is always new events and can get lots of character but I suggest that weapon can be downgrade to get the materials for upgrading.. it's really hard these days that upgrading character also changing weapon.,4,2023-07-31 14:39:48,3.8.0_15672274_15939604
195b9bda-8fdd-4aad-b0fe-423b024a84d0,The game doesn't have much content now and you can burn throught the quests fast and it will then become a boring game cause all that's left to do are dailies which are repetitive,1,2023-10-18 22:07:45,4.1.0_18054760_18121248
89ff56b1-f68e-4260-bd57-db0af8680402,"How much space does this game require? I have a 64GB phone with 40% space free and I keep getting an insufficient space message instead of it doenloading in game resources. Game never gets past login screen, then insufficient space message. UPDATE 8/17/2023: Sorry, but your response is usless. Obviously it requires more space! I asked specifically how much, and your response is ""make sure you have sufficient storage."" What a non-answer waste of time!",1,2023-08-17 19:21:51,4.0.0_16983586_17100363
8d95ff47-24f8-4662-aeee-ac2c7bd75371,The recent update of Fontaine has been really good but I encountered some recent problems in the game were I was doing a quest in Fontaine my game suddenly crushed and even though I already re download all the files i still couldn't log in my account I've been playing this game since release and this was the very first time it happened to me please fix it hoyoverse my phone has been handling this game for 2 years,3,2023-09-10 20:13:50,4.0.0_16983586_17100363
3c225ce4-0b35-4fe1-9eaf-666020385cb7,"I really love this game, I'm almost 2 years but now I can't play it since the problem is the small storage space. I'm still suffering with my 32gb phone and I suggest to give us atleast an option of to delte past resources in the starting screen :(",4,2023-08-31 03:08:12,3.8.0_15672274_15939604
e980e237-b532-49aa-bdbb-bd13d98a7c0e,"Fun smooth creative gameplay, with great characters. The only downside is I'm now addicted to gambling.",4,2023-09-27 20:08:39,4.1.0_18054760_18121248
86bc8464-e48a-49a2-b74a-bf21e6a13a51,I don't know why but game is not loading and it is full black and it is hang and there are so many buildings invincible it is not loading in the new region,4,2023-11-06 12:12:53,4.1.0_18054760_18121248
c29a3039-1899-45cf-a59f-be4ce17235bc,"THIS GAME IS AWESOME! I remember playing Sword of Chaos at 12 yrs. old, when I first heard of this game I thought it'd be just like that game, but IT'S EVEN MORE AMPLIFIED with such beautiful and aweing landscapes, each character is so unique you fall in love with them and go 50/50 for them, such an obsessive lore you want to dive into, ETC. There's many things to love about this game, I 100% recommend, thanks Mihoyo❤❣😇🙏",5,2023-07-26 10:37:36,3.8.0_15672274_15939604
51239f1f-efd9-4c3b-9651-1c72e8251e85,"Thanks for taking away my boredom 🙂🙂. People who are thinking of downloading 20gb game on your phone. One advice just download it ,u won't regret 🥸🥸.. Explore the magical world. The characters, The lore, The world exploration, The graphics,The music,etc all make this game a top notch. Hats off to the Developers for developing such a game 🎩🎩🎩..",5,2023-09-27 08:25:30,4.0.0_16983586_17100363
041fee79-a0c6-42cf-89d1-f3c32c6c1764,Would have given a higher rating if it didn't take up so much storage. It's supposed to be a mobile game yet it requires so much. I haven't been able to play due to how much storage each update takes up and we haven't even finished half of the game yet. Quite disappointing since I've been playing since 1.4 and would love to keep playing but I can't update or launch it.,3,2023-07-05 19:22:11,3.8.0_15672274_15939604
3d3d37a0-3846-4edf-91f0-04434fd7e145,I love to play this app on Playstation but I can't use it on my tablet even though I have the data to play this game but I love this game either way its really fun and helps pass the time,4,2023-10-25 02:16:37,4.1.0_18054760_18121248
20b09000-92e7-4b05-adaf-91fce9d330bb,"I really love this game. Only downside is its very expensive like spending $100 doesn't give you any guarantee for pulling characters unless you already build pity and the events are not new player friendly, as a beginner im missing out a lot of events because the quest where can we get primos is only available on new contents",3,2023-09-23 06:33:00,4.0.0_16983586_17100363
8097201c-2ff9-4102-bd53-d8b6dcfd9e48,"EVERYTHING IS PERFECT Like fr,i loved fontaine so much that i 100% 2 area in my alt already! (My main acc is focused on the story, not exploring) The music and everything is clearly making me addicted to genshin once again. Keep expanding fontaine, and i might get a new phone, lol. 64 gb surviver here (still have about 10 gb left). Thank you, hyv! (You've done a great job making me addicted to all your game)",5,2023-09-02 15:23:21,4.0.0_16983586_17100363
9c04b557-b8f5-44ac-b71b-8adbaf7049a3,In depth lore. 26 gig of mobile gaming data. Fast paced combat. Large world . Enjoyment to grinding . So much free content not pay to play . Buying Ingame for things you want to buy not have to. Large community base. Only faults are in game messaging early on . But you have to play and level to unlock feature. Overall a fantastic game I've only scratched the surface and been playing 2 weeks . Can't wait to join rest of community Co op mode when leveled character. Update review soon,5,2023-08-25 17:39:27,4.0.0_16983586_17100363
68cd4f2c-cb6f-4775-91f2-ca30162847bd,I really love this game.so fun and addicted.i love everything about it.this game is worth 5 stars but i have to give 2 stars for now after downloading version 4.0 the game keep crashing.it suddenly exit and i have to start again.its pretty annoying when im in a quest in fontaine.it will crashed in a middle of video play so i have to do it again.i cant finish if it keep crashing.please fix it and i will edit my review and rate it 5 stars .thank you,2,2023-08-23 16:44:31,4.0.0_16983586_17100363
44416087-463e-4991-a658-84d1aa448b89,"The game is just epic, its so fun to play but the only two reasons I gave 4 stars is sometimes the puzzles get too difficult for players. The graphics are cool but for a mobile player, well, they need to compromise on the graphics and resolution bcz the phone just gets overheated in 5 mins.",4,2023-08-15 15:42:49,3.8.0_15672274_15939604
dd787e6d-a340-4016-86e8-dbc2e3912763,this game so bad they do the adds for nothing what's so fun about this trash infinite load crashing game horrible I would give this a 0 star if could.,1,2023-11-21 02:22:34,4.2.1_18831865_18963989
8767b280-4e31-4125-a53e-d406eaa16854,"The best open world adventure game I've ever played. The puzzles and treasure hunting are really awesome. I really enjoy playing with friends, exploring different regions and fighting bosses.",5,2023-07-16 14:24:58,3.8.0_15672274_15939604
b9da14d3-4ffe-4a34-ad5c-94bd17cbd364,"Love this game but I got my phone restored and I had to reinstall it and takes too long to download (edit) I still haven't reinstalled it and its taking so long so I just do do it, my friend wants me to install it and she keeps bugging me so I'll try to leave it overnight. Also this game is really entrataining but some dailys are just hard and I raged and broke my phone(edit again) I installed it and I'm playing it 24/7 its addicting and I love it again",4,2023-08-07 02:44:39,3.8.0_15672274_15939604
cc87e7ce-d3da-4299-be14-8870a464b942,"Overall the game's good and the characters are pretty fun to play too, there are also event. Though... I would like to say that, maybe it's me that's too fast, but everytime after I finish an event, it feels like there's nothing left to do except doing commissions and domains everyday. edit: albedo tcg in 4.0 pls! edit 2: THANK YOU FOR HEARING ME OUT I LOVE YOU HYV!!!!",5,2023-08-09 12:14:57,3.8.0_15672274_15939604
e9453ee9-de07-474b-961f-d71f594b7b47,"Very good game. Story is good, music is good and character design are nice.",5,2023-11-24 19:48:18,4.2.1_18831865_18963989
4dfed63d-74d8-4014-82a9-8f072d924431,"It's amazing game! , But the gifts in this game are bad , I hope you can give us better rewards ! ,And make us get 30 wishes , its better than 20",4,2023-10-27 17:44:42,4.1.0_18054760_18121248
c3ea2123-ef22-43ab-812d-d1491d6f07a5,"I love playing ""GENSHIN IMPACT"" specially because I make a lot of friends and they all want to help each other with their problem no so far I didn't encounter some toxic people that's why I love playing this",5,2023-10-13 23:23:56,4.1.0_18054760_18121248
c70bf57e-13a2-4c11-9a69-64b0366ac929,"It's a great game but everytime the 'hoyoverse' sign disappears my game crashes, can you please fix this problem? (⁠╥⁠﹏⁠╥⁠)",4,2023-11-11 20:23:34,4.2.0_18831865_18963989
f7f3e254-7f94-48de-9c23-5ca0566fac66,So here we are again im still rating 1 star because the recent quest is so boring and a whooping 8 hours plus quest why cant you just put some skip for people that doesn't have time to do you're quests.,1,2023-10-03 10:49:23,4.1.0_18054760_18121248
3acf6657-b182-4bef-ac7e-c3857df3c1cd,"My brother and I have been playing this game since it came out and we love it. There have been so many good characters and events throughout this game. The storyline and character plots have not only been fun, but exhilarating. How it feels to play this game can not be put into words. It's just a feeling that I get from playing the game. There are challenging sections that make it an even more in-depth experience playing Genshin Impact. Thank you for creating such an amazing gaming experience.",5,2023-08-06 07:10:08,3.8.0_15672274_15939604
ffb73498-65fe-49ed-87b7-0148ebcc68b0,"Genshin Impact is one of the best games I've ever played. It opens with action and holds your attention, allowing you to spend hours simply exploring the map. With fascinating new characters and fun events, Genshin is a must have for any mobile gamer. This game I had an intriguing story, leaving you hooked within an hour. However... There's no Oceania server for us Aussies and Kiwis, and it takes up SO much space on your device. Mine currently has 29 GIGABYTES occupied by Genshin. INSTALL THIS!",5,2023-07-09 18:53:37,3.8.0_15672274_15939604
daa416c9-73ab-45dd-831a-7160e06de3e5,"Best game it have everything like adventure,vast open world to explore, variety of characters,many biomes,good story line, graphics,many playable characters in t can make you to feel your own anime story that every anime watchers always wanted.",5,2023-09-08 18:03:59,4.0.0_16983586_17100363
254a9154-465e-4c8f-93cb-e105e5cb8b90,Probably one of the best rpgs I've played in a long time I love how they all have different kinds of magic attacks,5,2023-11-10 06:00:04,4.2.0_18831865_18963989
a1b4f4f1-526a-4917-8fc2-84db2837074b,"I really love this game. Its graphics are uncomperable and it's story plot is mesmerizing. The thrill to enjoying the game and wondering it's true plot/history. Thank you for creating this game, until next time.",5,2023-07-24 08:19:53,3.8.0_15672274_15939604
2700a8a1-d875-4a84-8faf-118691e88055,The dialogue in this game is too frequent and way too long. It's also frustrating as you can't skip dialogues and cinematics. Please add an option to skip both dialogues and cinematics.,2,2023-07-19 12:48:10,3.8.0_15672274_15939604
a94c3f3e-e9b3-47c4-882c-3cb1eba1c315,Even if it's not an MMO game it's still awesome .. though it's graphics in phones are not upto the mark but i am still loving the game and it's story.,4,2023-11-15 12:31:17,4.2.1_18831865_18963989
a2747622-5a4b-4d82-a809-21dd8b0260fb,"This game's really good! Good story , characters, details and more! The controls are simple too. But the events and mechanics keep being the same. And I'm slowly burning out.",3,2023-08-16 16:19:11,3.8.0_15672274_15939604
d78222db-0733-40de-9cc8-716259f749f3,It's a really fun game and the details and the design of the characters just WOW and the quests!,5,2023-09-28 06:46:57,4.1.0_18054760_18121248
2cdf698a-3379-4fd1-be75-fbe439558422,"Frustrating at best. Not great at being a legit gacha, yet not stand-alone enough remove micro transactions. Its a trap. Its a huge download, the cutscenes are choppy, eats phone battery like roasted marshmallows. Maybe you can have better experience on pc or console. Expect to waste years of life culminating one or more accounts just to attempt to acquire, but not actually get, the character you want",1,2023-09-05 01:57:51,4.0.0_16983586_17100363
f6b0d543-003f-49d0-93b5-383c5dbd5253,The graphics are amazing!! And the story line is insane!!! It's really fun and it's an online game too,5,2023-11-06 04:13:45,4.1.0_18054760_18121248
f9216308-a7bd-4d36-bdc6-9e8f58ed12a0,"I like how we can get character's by doing quests,how we can get new weapons,and all the stuff we can do to get our character's stronger and make wishes.",5,2023-10-04 02:32:44,4.1.0_18054760_18121248
65a14464-6f0b-49ad-802d-b7f13551e4f8,"I love this game for pretty much everything is has to offer.. except the grass. I can not use and fire (pyro) moves on grass or the character I use (Diluc, currently) will take more damage from burning themselves on the grass than from what I am actually fighting... which is ridiculous to me. Would rate 5 stars if I were not taking 100 damage per second and losing 1000-2000 hp per what are supposed to be simple overworld fights. I know this has already been nerfed once, but still. (WL 5)",5,2023-08-16 08:07:55,3.8.0_15672274_15939604
e92e01f6-ec3d-439b-8f50-415c5d58395e,Genshin Impact is a good game at the start if you enjoy a good story along with decent awards (it's really so-so) but late game is so horrible! Some people who max out everything complain about the f2p primogen grind which is outrageous but (un)fortunately there are limited time events we can do for primos and future map exploration. So if you want to start the game? Please keep in mind that it's not really f2p friendly if you don't like grinding! The gameplay and characters are okay tbh,4,2023-09-20 12:50:28,4.0.0_16983586_17100363
4c3eb64e-bd68-4a8e-b9ea-8ca0fd09d8b4,"No words, I just love genshin, it's amazing, the characters, the lore, the whole game in general is perfection :3",5,2023-11-09 00:40:58,4.1.0_18054760_18121248
22ab02ef-3d53-49b2-95e4-7da9afc7440c,"I have heard such good things about this game, yet after deleting half my photos and apps I cannot play it due to insufficient storage space. If I had one suggestion, please lower the amount of storage required. I cannot write a review about the gameplay because I cannot play.",3,2023-08-30 22:31:08,4.0.0_16983586_17100363
7099d66f-452b-489e-9e8f-15c68ee54d38,This game is absolutely fantastic but the version 4.0 is too much for my phone redmi note 5 and I can't play it because it shows ‘insufficient storage’ and it's seriously annoying. No matter how much i delete IT SAYS THE SAME THING: ‘insufficient storage’ !!!!!!! Ill give it 5 star once I can play it :[,2,2023-08-20 15:28:21,4.0.0_16983586_17100363
bf7b8896-91e2-4e6b-bcfa-c4c18b8b1033,"Fun game, interesting characters. Love the game. Graphics are okay. New region Fontaine keeps crashing on PC but its fine on mobile so 👍",5,2023-10-20 02:37:02,4.1.0_18054760_18121248
a6f9550d-7c03-4d2a-8bb4-3070a001cbc4,"Amazing game just that it does cause Ur phone to crash but I guess it depends on your phone, love this game would give it 4.5 stars if I could",4,2023-11-08 06:37:17,4.1.0_18054760_18121248
1a119212-ac7b-40ac-9e53-c23d93e3d5f8,"Oct. 11, 2020. First time I joined. Now here I am AR 60, having to hit hard pity every time as a f2p. Im getting sick of how awful the pity system is becoming for the f2p, pls improve it like star rail",3,2023-11-06 22:40:53,4.1.0_18054760_18121248
8f5baf9c-9a93-475b-b849-13dc76e9d8bc,"Please fix the ping issue. After Fontaine update, the Asia server ping always between 450 to 563ms. The delay was too much, can't get good game experience since can explore under sea world let alone challenge the abyss. Don't get me wrong, Fontaine was a good update since the sumeru issue. Hence, Please fix the high ping problem ASAP as I only have free time to play during night time.",2,2023-08-24 22:26:31,4.0.0_16983586_17100363
b8bcb756-4775-4751-8672-a54e01200f70,"Dear mihoyo please respond, although the gameplay is amazing! there are several issues in game which many people complain about, (1) we don't really feel too attached to the characters, they don't give facial expressions unlike star rail, (2) the kits seem repetitive like keqing and Alhaitam being almost obvious, I'm sure new types of kits will help a lot, (3) I'd like to know when the cloud storage app will be available world wide? I'll change my reviews after I get a response thank you :)",4,2023-08-15 14:00:50,3.8.0_15672274_15939604
6962b5e1-5a43-4cc3-971c-cbb87ac70c7e,The game is nice the graphics are crack but the disappointing thing is the anniversary rewards there were no major eventful things they only gave us 20 wishes not anything else so that's very disappointing for f2p people,4,2023-10-18 09:47:27,4.1.0_18054760_18121248
6db55f36-1cec-44b8-8fd2-01cdd21fa8cd,"If you're expecting rewards, don't play it. The characters are good and the gameplay is fun, but the devs are so obviously greedy. They barely give anything for their anniversary, and this is made worse by the ridiculous gacha system. Not to mention, the game frequently develops bugs that they are slow in patching. There was an incident where a hacker was able to delete people out of their game that terrified loads of players that they took far too long to patch.",3,2023-09-12 06:38:57,4.0.0_16983586_17100363
ffe31791-a5f0-43d7-944e-ee856d9b1b94,"Not sure... There are no significant improvement from this game after 3 years. The QoL, the rewards, the events, etc. Totally meh",1,2023-10-08 16:40:19,4.1.0_18054760_18121248
1fd084cb-4b9e-42bc-8990-fe12dd223196,"Update: it's been some time now since I started this game and I still love it. However the only thing I hate the most is there garcha system. I don't mind paying money to get what I want or at least try to however if you draw an extra & already have it maxed out you don't get your spin your points or currency of anykind it just disappears. That's not how you treat your player base. Yet another thing to top it off, the system does not offer a character choose option. At least offer one a month",5,2023-10-16 15:06:01,2.0.0_3513686_3617618
b5a7e9f7-8b56-456b-adf8-7deef1701c4d,When I put my Facebook account it's not working and when I put my twitter account it's not working I don't know why it is not working so please creator fix the problem right away because I want to play it.....,1,2023-10-07 18:58:01,4.1.0_18054760_18121248
744e7baa-ac14-4888-8db2-512530bb464c,"I like the game very much! It's very fun and enjoyable. But, there's a quest where you have to find runes with an aranara and I can't complete it because I pressed the runes in the wrong order. Can you please fix that?",3,2023-07-27 16:38:46,3.8.0_15672274_15939604
7d297039-ec2a-4870-8a65-f10fa85f0135,"it's a good game overall, and the new updates + quality is breathtaking, but I must say, it's still a bit buggy.",4,2023-10-31 08:04:37,4.1.0_18054760_18121248
87c33a18-d3b5-4b26-b376-8c19e0808255,"This is the most fun role play game I've ever played. It has a lot of lovely & cute characters and it also has an interesting storyline which made me play this game, I wonder when will lumine and aether will be reunited again. I'm waiting for it. As for the closing I really enjoy this game and I suppose I love this game because my characters stayed with me more than the actual people that I have.",5,2023-08-16 09:33:48,3.8.0_15672274_15939604
66c90452-2a11-4fed-bbe8-94f990ae59d3,"Really great game👍 I think the graphics, play style, story is all very good, even has an option for multiplayer. So, it's a really good game in general, highly recommend for people who want a fun role-playing game.",5,2023-08-03 20:24:45,3.8.0_15672274_15939604
18b984d7-d123-41df-ab22-319a3d36bb49,"Started to play the game for quite some time and started loving it. From the character design, to story lore and events, the game has a lot to offer. Its jam packed on what you look for an open world game.",5,2023-09-26 18:00:31,4.0.0_16983586_17100363
e9cdd646-746e-4fa8-8a19-fdc0e1e1d80c,"A free to play game. An open world. Stunning graphics, structures and places. Awesome characters and cool mechanics. Amazing archon and story quests. I really enjoy this game. The only problem is that you got lesser to do when you're already on late game (AR 55 and above). However, as the game storage gets higher, I can't help it. I already deleted my past game resources but still ending up with high storage in mobile. I hope this can be addressed somehow.",4,2023-10-19 15:49:30,3.2.0_10872902_11078128
11af9abf-78a2-4c61-957f-b92130d82cba,Good game fun game a lot to do on the game but it takes up to much space keep wanting me to update but doesn't free up not used space so not enough space to keep playing the game,4,2023-10-25 11:23:16,4.1.0_18054760_18121248
09644dc7-22ef-437d-919d-63b7fef3f276,"The best experience yet. But, isn't there any way to reduce the soze of this game? It's a bit concerning as it occupies around 27GB of storage.",5,2023-10-18 17:43:36,4.1.0_18054760_18121248
b4df9f3b-0eab-4152-9c00-7d3ae84d266f,Could you please change it so if one already had the app can automatically sign in and begin to play if reinstalled.PLEASE🙂🙏,4,2023-11-15 22:30:53,4.2.1_18831865_18963989
a90bc78d-c692-467f-bda5-a12911b06b99,Okay updating my a review a little bit played the game a little bit I still think it's a great game I've tried to change the graphics but I do not believe high graphics are supported on Android devices and when I try to turn them up my game was buggy laggy and unresponsive,3,2023-07-22 05:22:01,3.8.0_15672274_15939604
3a17baef-55e8-4957-a529-73c17db95e51,The most beautiful game I will ever find unfortunately I will give it a 4 stars because of the storage. it is so big it crashes sometimes please make the data storage low so that people can play without any problems of storage,4,2023-09-27 14:39:02,4.0.0_16983586_17100363
aaed5c93-8bc2-4e9a-9cf7-c9c8add6b48b,"Overall review: The BEST Free to Play game period. Awesome story, great combat mechanics, exploration, puzzles and last but not least... HUSBANDOS & WAIFUS sim. P.S lookout for the massive file size 4.0 review: Fontaine is great, but it's a real shame we can't swim underwater in other regions.",5,2023-08-30 17:44:47,4.0.0_16983586_17100363
4ed0dd97-6bf3-4719-951a-7913e0ad1412,By far one of the best MMORPG that you can play on multiple platforms! My only qualm is I wish there was an auto pick up items option. Would make it easier to collect items on mobile for sure.,4,2023-07-16 22:27:06,3.8.0_15672274_15939604
9442bef3-b23b-4e0d-a514-147813032a5b,Its been a while but please... Make the resin cap higher or reduce resin restoration. And if please... Improve the weapon banner.,1,2023-11-08 14:38:35,4.1.0_18054760_18121248
be2ca1be-c14f-45b5-a42f-38a25695079f,"Lots of fun, and I love the story and art design. The only thing that gets a bit annoying is the lag on mobile and the amount of storage it takes up. But other than that, it's an amazing game!",5,2023-09-27 07:36:23,4.0.0_16983586_17100363
b48b05d9-3341-4f39-9adc-eaccb7de60b5,"its a 3 star because i used to play genshin and everything was running smoothly and everything was 3D but now it laggy and glitcthy and the trees are 2D, ive also tried reinstalling it and closing it out to reopen it but nothing seems to work so this is my last resort. something else i need to add on is i tried to create a new password for an account that got signed out and it said couldnt connect try again even though i had wifi, so im just very confused at this point",3,2023-07-30 02:57:30,3.8.0_15672274_15939604
535125f8-225a-49d2-a142-1bebfc573af3,It's a fantastic game the storyline and the open world adventure is amazing. The only problem I have is whenever it has an update to install through the playstore like version 3 0 for example the update never downloads first try there is ALWAYS a problem,3,2023-08-16 16:14:44,3.8.0_15672274_15939604
feeafac8-4beb-40ac-b190-b1d951eeb38d,The game is very great I would highly recommend playing it because the story is great and the graphics are ok but honestly it's free,5,2023-10-29 22:37:41,4.1.0_18054760_18121248
023071b2-fde7-4ab3-8716-8e020bee1d80,"The game is awsome,but guys find a solution. The storage space it takes is way too much 😅",5,2023-11-16 13:02:16,4.2.1_18831865_18963989
7714b641-1dfb-42c2-874e-08f71bbaf986,I love this game alot but for some reason it keeps kicking me off the game so I don't get away I have enough storage for the game and don't want to delete it,3,2023-11-07 20:04:15,4.1.0_18054760_18121248
0ada8307-c2d1-4446-81ce-332459068810,"I mean I like the game but it's too much it added like shaders, physics, and wasted a lot of storage.",2,2023-09-27 22:13:41,4.1.0_18054760_18121248
d9ae2a14-4775-4d33-a4de-114cd66035f0,"The gameplay is amazing, however the size of the downloads is getting to be a massive drag on mobile space and ram. The best option this game would need is to store the majority of the game on servers and have only the basic resources need to run the game on mobile",5,2023-08-17 10:51:06,4.0.0_16983586_17100363
f28c343c-42a4-4b5a-841b-5eaff7bd16f6,I love this game! It has a lot of challenges and the characters are so super cool too! I love the graphics,5,2023-11-04 04:38:24,4.1.0_18054760_18121248
72aaffd0-40b6-43e8-9fdf-33d5f515c405,EDIT: it's been almost a year now since i've started playing and the only problem I encountered is the size of the game which goes up by 2 to 4GB almost evey month. Don't get me wrong the updates never disappoint they always bring exiting content and gamemodes which are very enjoyable. But it's hard keeping up if you have a low-end phone. I suggest using mid-range phones to avoid any inconvenience.,5,2023-07-05 18:04:54,2.7.0_6933856_6989239
e1bd698f-a154-4a86-adb4-aca38ee56cf6,"The graphics are really good, controls respond well, and the storyline and characters are my new obsession. However when downloading it you must have a good amount of storage 'cause it's really big but all in all it's a good. Another suggestion is to add a beginners manual for new players, I had to ask my friends how to achieve certain things. Edit: If not for the sheer size it has it won't be so hard to download 😅😅",5,2023-08-02 12:15:34,3.7.0_14806628_14807925
8393c9e7-7d02-459a-bec2-d060cc670241,"I loved playing it in the very beginning. So much to do, so many stories to be told, so many photos to take. But since I started around launch, there isn't much for me to do anymore. The only things I look forward to are new areas. Events are recycled and repetitive. New story comes once a year with the new areas and then you wait months for something, anything new to come. Overall, it's still an amazing game, the devs put so much work into it and new players can look forward to binge playing it",5,2023-06-19 21:53:35,3.7.0_14806628_14807925
d95aef8b-3e9f-406c-bdaf-60611c180019,The game is so much fun almost perfectly But My problem is it's so hard to get a 5 star characters I hope you might like to adjust the rate,4,2023-10-30 17:17:53,4.1.0_18054760_18121248
144fc9b9-82d3-43ef-8de0-845160c50cdd,Its so nice to play and i love this game so much and this game never be forgotten and this game is part of our heart now because it can take off your problem sometimes when your Angry❤️,5,2023-10-20 13:54:22,4.1.0_18054760_18121248
9682dd83-f306-4936-a802-7103beea96e5,"So, its been almost 3 years, and I gotta say, they've improved some things. The game has gotten more content, and more interesting characters. Sadly, they still seem to be holding back on so many potential changes. For instance, Artifact Layouts, increasing the Resin cap, better Artifact RNG, etc. But for now at least we can enjoy the new region, just wished Mihoyo would stop holding back on those QoL updates man...",3,2023-08-18 10:50:52,4.0.0_16983586_17100363
1e2accf0-073d-4390-a6f0-bd9bec915e17,"Perfect. But it needs tons of space to play on, and it took up a lot of GB, so I had to delete it.",4,2023-11-09 22:04:40,4.1.0_18054760_18121248
